rep	case	h2	env	nc	nc_Tm	POP	LAT	LONG
T15	C1	cell-0	env-0.0	0.4026532	-0.0192459999999999	3	0	3
T15	C1	cell-0	env-0.0	0.7165654	0.5878861	3	0	3
T15	C1	cell-0	env-0.0	2.7505137	2.8052264	3	0	3
T15	C1	cell-0	env-0.0	2.8723119	2.8794095	3	0	3
T15	C1	cell-0	env-0.0	1.7011772	2.1524111	3	0	3
T15	C1	cell-0	env-0.0	0.2025181	0.353389	3	0	3
T15	C1	cell-0	env-0.0	0.1325048	-0.0876190000000001	3	0	3
T15	C1	cell-0	env-0.0	-0.6283089	-0.6171755	3	0	3
T15	C1	cell-0	env-0.0	0.0367591000000002	0.1922409	3	0	3
T15	C1	cell-0	env-0.0	1.0842311	1.4615703	3	0	3
T15	C1	cell-0	env-0.0	1.1835702	0.9789459	4	0	4
T15	C1	cell-0	env-0.0	1.0319268	1.0783181	4	0	4
T15	C1	cell-0	env-0.0	1.267727	1.4704709	4	0	4
T15	C1	cell-0	env-0.0	0.7391883	0.7078212	4	0	4
T15	C1	cell-0	env-0.0	1.6571229	1.6708172	4	0	4
T15	C1	cell-0	env-0.0	-0.7620608	-0.6124378	4	0	4
T15	C1	cell-0	env-0.0	0.272851	0.3125615	4	0	4
T15	C1	cell-0	env-0.0	-0.0561133999999999	-0.0553745000000002	4	0	4
T15	C1	cell-0	env-0.0	0.8325406	0.8794924	4	0	4
T15	C1	cell-0	env-0.0	-0.8642835	-0.9269812	4	0	4
T15	C1	cell-0	env-0.0	0.6391267	0.6362344	4	0	4
T15	C1	cell-0	env-0.0	-0.4135766	-0.629063000000001	4	0	4
T15	C1	cell-0	env-0.0	1.5746771	1.5069559	4	0	4
T15	C1	cell-0	env-0.0	2.9752704	3.1453463	4	0	4
T15	C1	cell-0	env-0.0	0.9565788	0.6051119	4	0	4
T15	C1	cell-0	env-0.0	1.5334981	1.3450488	4	0	4
T15	C1	cell-0	env-0.0	1.3904889	1.3068532	4	0	4
T15	C1	cell-0	env-0.0	-0.2838156	-0.1373829	4	0	4
T15	C1	cell-0	env-0.0	0.6440485	0.5064689	4	0	4
T15	C1	cell-0	env-0.0	-0.0106803000000001	-0.1253755	4	0	4
T15	C1	cell-0	env-0.0	1.1521531	1.119034	5	0	5
T15	C1	cell-0	env-0.0	-0.8178755	-0.8089287	5	0	5
T15	C1	cell-0	env-0.0	0.0424428999999998	-0.0957903999999995	5	0	5
T15	C1	cell-0	env-0.0	0.5617248	0.7058047	5	0	5
T15	C1	cell-0	env-0.0	-0.7436449	-0.7378219	5	0	5
T15	C1	cell-0	env-0.0	1.3073799	1.4524168	5	0	5
T15	C1	cell-0	env-0.0	0.8027644	0.9869744	5	0	5
T15	C1	cell-0	env-0.0	1.8179019	1.2402681	5	0	5
T15	C1	cell-0	env-0.0	0.8703338	1.0595339	5	0	5
T15	C1	cell-0	env-0.0	0.7958399	0.0721733000000004	5	0	5
T15	C1	cell-0	env-0.0	1.3228514	1.3479642	5	0	5
T15	C1	cell-0	env-0.0	1.9163724	1.693287	5	0	5
T15	C1	cell-0	env-0.0	-0.0127897000000002	-0.1471223	5	0	5
T15	C1	cell-0	env-0.0	0.8987321	0.6259991	5	0	5
T15	C1	cell-0	env-0.0	1.6271378	1.109969	5	0	5
T15	C1	cell-0	env-0.0	-0.2868874	-0.1017122	5	0	5
T15	C1	cell-0	env-0.0	-0.9420369	-0.8077167	5	0	5
T15	C1	cell-0	env-0.0	-0.0570243000000001	-0.4016067	5	0	5
T15	C1	cell-0	env-0.0	0.2909702	0.2081177	5	0	5
T15	C1	cell-0	env-0.0	1.5302775	1.3649624	5	0	5
T15	C1	cell-0	env-0.0	1.5371572	1.2446126	6	1	0
T15	C1	cell-0	env-0.0	2.6738418	2.5693817	6	1	0
T15	C1	cell-0	env-0.0	-0.8220097	-1.4897775	6	1	0
T15	C1	cell-0	env-0.0	-0.5692033	-0.5804958	6	1	0
T15	C1	cell-0	env-0.0	0.4808743	0.3461662	6	1	0
T15	C1	cell-0	env-0.0	0.4454862	0.4489121	6	1	0
T15	C1	cell-0	env-0.0	0.1104523	-0.3906518	6	1	0
T15	C1	cell-0	env-0.0	0.6269854	0.8064749	6	1	0
T15	C1	cell-0	env-0.0	-0.3099292	-0.6345144	6	1	0
T15	C1	cell-0	env-0.0	-0.5039041	-0.7415897	6	1	0
T15	C1	cell-0	env-0.0	1.3680025	1.3841089	6	1	0
T15	C1	cell-0	env-0.0	1.6779707	1.3389083	6	1	0
T15	C1	cell-0	env-0.0	1.1747858	0.8187517	6	1	0
T15	C1	cell-0	env-0.0	1.640493	1.4076426	6	1	0
T15	C1	cell-0	env-0.0	-0.3815172	-0.3596279	6	1	0
T15	C1	cell-0	env-0.0	1.5470042	1.6255538	6	1	0
T15	C1	cell-0	env-0.0	-1.7924001	-2.1109062	6	1	0
T15	C1	cell-0	env-0.0	1.3720428	1.0321721	6	1	0
T15	C1	cell-0	env-0.0	1.0301442	1.0454494	6	1	0
T15	C1	cell-0	env-0.0	0.3870388	0.4014899	6	1	0
T15	C1	cell-0	env-0.0	-0.0477925000000004	-0.6173554	7	1	1
T15	C1	cell-0	env-0.0	1.3760984	1.3926712	7	1	1
T15	C1	cell-0	env-0.0	0.3112841	0.3556523	7	1	1
T15	C1	cell-0	env-0.0	-1.165997	-1.5777777	7	1	1
T15	C1	cell-0	env-0.0	-0.2662778	-0.4035736	7	1	1
T15	C1	cell-0	env-0.0	0.5400872	0.4896279	7	1	1
T15	C1	cell-0	env-0.0	3.795067	3.8207908	7	1	1
T15	C1	cell-0	env-0.0	-1.7955869	-1.7663359	7	1	1
T15	C1	cell-0	env-0.0	0.8535133	0.8540882	7	1	1
T15	C1	cell-0	env-0.0	-0.1824419	-0.0148237000000002	7	1	1
T15	C1	cell-0	env-0.0	0.3619635	0.1396907	7	1	1
T15	C1	cell-0	env-0.0	0.7941003	1.137397	7	1	1
T15	C1	cell-0	env-0.0	-0.2117291	-0.2223664	7	1	1
T15	C1	cell-0	env-0.0	-1.1961189	-1.1982671	7	1	1
T15	C1	cell-0	env-0.0	0.0741581000000003	0.0657894999999999	7	1	1
T15	C1	cell-0	env-0.0	1.6000095	1.7581177	7	1	1
T15	C1	cell-0	env-0.0	0.555937200000001	0.4159424	7	1	1
T15	C1	cell-0	env-0.0	-0.144468	-0.5131075	7	1	1
T15	C1	cell-0	env-0.0	0.8836866	0.8998527	7	1	1
T15	C1	cell-0	env-0.0	0.6086242	0.3947595	7	1	1
T15	C1	cell-0	env-0.0	0.6626683	0.526161	8	1	2
T15	C1	cell-0	env-0.0	-1.1682768	-1.1772677	8	1	2
T15	C1	cell-0	env-0.0	-0.4191598	-0.468473	8	1	2
T15	C1	cell-0	env-0.0	0.6620183	0.4507889	8	1	2
T15	C1	cell-0	env-0.0	0.28561	0.1511221	8	1	2
T15	C1	cell-0	env-0.0	0.7534487	0.7467734	8	1	2
T15	C1	cell-0	env-0.0	1.3559911	0.7923938	8	1	2
T15	C1	cell-0	env-0.0	2.4086988	1.9046019	8	1	2
T15	C1	cell-0	env-0.0	1.7335895	1.9258721	8	1	2
T15	C1	cell-0	env-0.0	-1.476844	-1.143771	8	1	2
T15	C1	cell-0	env-0.0	0.2486362	0.2891048	8	1	2
T15	C1	cell-0	env-0.0	0.8044096	0.8559649	8	1	2
T15	C1	cell-0	env-0.0	-0.793402	-0.7841961	8	1	2
T15	C1	cell-0	env-0.0	1.6395323	1.2121897	8	1	2
T15	C1	cell-0	env-0.0	0.1185877	0.1238519	8	1	2
T15	C1	cell-0	env-0.0	2.0571066	2.0884418	8	1	2
T15	C1	cell-0	env-0.0	-0.4069805	-0.6433785	8	1	2
T15	C1	cell-0	env-0.0	1.0799878	0.2865092	8	1	2
T15	C1	cell-0	env-0.0	1.5620658	1.7547183	8	1	2
T15	C1	cell-0	env-0.0	-1.0544254	-1.0667107	8	1	2
T15	C1	cell-0	env-0.0	0.2663706	0.0428652999999999	9	1	3
T15	C1	cell-0	env-0.0	1.2939036	1.5836828	9	1	3
T15	C1	cell-0	env-0.0	0.5160835	0.6710894	9	1	3
T15	C1	cell-0	env-0.0	-0.5656012	-0.9935255	9	1	3
T15	C1	cell-0	env-0.0	0.8133021	0.6529522	9	1	3
T15	C1	cell-0	env-0.0	1.2847359	1.1619359	9	1	3
T15	C1	cell-0	env-0.0	-0.2731201	-0.2816629	9	1	3
T15	C1	cell-0	env-0.0	0.7779013	0.7756979	9	1	3
T15	C1	cell-0	env-0.0	-0.440918699999999	-0.2617774	9	1	3
T15	C1	cell-0	env-0.0	0.1513418	0.1585752	9	1	3
T15	C1	cell-0	env-0.0	-0.0192511999999997	-0.0132661000000002	9	1	3
T15	C1	cell-0	env-0.0	-0.1810977	-0.169614	9	1	3
T15	C1	cell-0	env-0.0	1.1663992	1.1704428	9	1	3
T15	C1	cell-0	env-0.0	-0.913560900000001	-1.169363	9	1	3
T15	C1	cell-0	env-0.0	0.4512353	0.1462535	9	1	3
T15	C1	cell-0	env-0.0	0.3516161	0.4964277	9	1	3
T15	C1	cell-0	env-0.0	-0.7334462	-0.7382638	9	1	3
T15	C1	cell-0	env-0.0	0.2691701	0.4905945	9	1	3
T15	C1	cell-0	env-0.0	0.6077025	0.383294	9	1	3
T15	C1	cell-0	env-0.0	0.5133306	0.2558989	9	1	3
T15	C1	cell-0	env-0.0	-0.0378008999999999	0.110506	10	1	4
T15	C1	cell-0	env-0.0	2.549129	2.7251302	10	1	4
T15	C1	cell-0	env-0.0	2.7073524	2.5818381	10	1	4
T15	C1	cell-0	env-0.0	-0.7494615	-0.7458147	10	1	4
T15	C1	cell-0	env-0.0	0.9288046	0.7222987	10	1	4
T15	C1	cell-0	env-0.0	1.3541658	1.1594842	10	1	4
T15	C1	cell-0	env-0.0	-1.6292503	-1.3163707	10	1	4
T15	C1	cell-0	env-0.0	1.0523648	0.6128638	10	1	4
T15	C1	cell-0	env-0.0	-0.664890399999999	-0.8946057	10	1	4
T15	C1	cell-0	env-0.0	0.00588410000000003	0.0245971999999997	10	1	4
T15	C1	cell-0	env-0.0	3.5814868	3.6050014	10	1	4
T15	C1	cell-0	env-0.0	-1.6541617	-2.1004109	10	1	4
T15	C1	cell-0	env-0.0	2.5943547	2.4638787	10	1	4
T15	C1	cell-0	env-0.0	1.6140094	2.0769803	10	1	4
T15	C1	cell-0	env-0.0	1.6049675	1.7590952	10	1	4
T15	C1	cell-0	env-0.0	2.3381561	2.0705153	10	1	4
T15	C1	cell-0	env-0.0	-1.0533507	-1.0561083	10	1	4
T15	C1	cell-0	env-0.0	-1.8486264	-1.85573	10	1	4
T15	C1	cell-0	env-0.0	1.3265388	1.5573321	10	1	4
T15	C1	cell-0	env-0.0	-0.4316182	-0.8635591	10	1	4
T15	C1	cell-0	env-0.0	0.8523696	0.9797945	11	1	5
T15	C1	cell-0	env-0.0	2.187641	2.3523289	11	1	5
T15	C1	cell-0	env-0.0	-0.1044184	-0.3279766	11	1	5
T15	C1	cell-0	env-0.0	0.8499436	0.8086248	11	1	5
T15	C1	cell-0	env-0.0	2.8863554	3.0534698	11	1	5
T15	C1	cell-0	env-0.0	-0.3716463	-0.590989099999999	11	1	5
T15	C1	cell-0	env-0.0	1.2994202	0.3392827	11	1	5
T15	C1	cell-0	env-0.0	0.7959891	0.3410481	11	1	5
T15	C1	cell-0	env-0.0	0.5776168	0.5609416	11	1	5
T15	C1	cell-0	env-0.0	-1.4735459	-1.8382823	11	1	5
T15	C1	cell-0	env-0.0	0.7926577	0.5918528	11	1	5
T15	C1	cell-0	env-0.0	0.5203833	0.7046363	11	1	5
T15	C1	cell-0	env-0.0	1.3338473	1.1938973	11	1	5
T15	C1	cell-0	env-0.0	0.4897953	0.3695366	11	1	5
T15	C1	cell-0	env-0.0	-1.43536	-1.4436503	11	1	5
T15	C1	cell-0	env-0.0	0.1394821	-0.0669404000000001	11	1	5
T15	C1	cell-0	env-0.0	1.1056759	1.2637589	11	1	5
T15	C1	cell-0	env-0.0	0.8422039	0.5720975	11	1	5
T15	C1	cell-0	env-0.0	0.0039820000000001	-0.0120218000000002	11	1	5
T15	C1	cell-0	env-0.0	2.8787563	2.6108188	11	1	5
T15	C1	cell-0	env-0.0	0.248411	0.0191298	12	2	0
T15	C1	cell-0	env-0.0	-0.9892401	-1.2041603	12	2	0
T15	C1	cell-0	env-0.0	0.3183426	0.3054706	12	2	0
T15	C1	cell-0	env-0.0	2.3827461	2.3859085	12	2	0
T15	C1	cell-0	env-0.0	2.457037	2.0963572	12	2	0
T15	C1	cell-0	env-0.0	-0.0130055	-0.0989174	12	2	0
T15	C1	cell-0	env-0.0	1.9095451	1.9039573	12	2	0
T15	C1	cell-0	env-0.0	-0.0725429000000007	0.0786250000000006	12	2	0
T15	C1	cell-0	env-0.0	1.2478075	1.1275228	12	2	0
T15	C1	cell-0	env-0.0	1.5521775	1.1255764	12	2	0
T15	C1	cell-0	env-0.0	-0.3026476	-0.3262593	12	2	0
T15	C1	cell-0	env-0.0	-0.2887008	-0.5224578	12	2	0
T15	C1	cell-0	env-0.0	0.6090291	0.6142158	12	2	0
T15	C1	cell-0	env-0.0	0.9462987	0.725026	12	2	0
T15	C1	cell-0	env-0.0	-0.1645585	-0.3031299	12	2	0
T15	C1	cell-0	env-0.0	1.5497271	1.5603605	12	2	0
T15	C1	cell-0	env-0.0	1.168374	1.3801874	12	2	0
T15	C1	cell-0	env-0.0	0.8011465	1.0283075	12	2	0
T15	C1	cell-0	env-0.0	2.1119945	2.2593783	12	2	0
T15	C1	cell-0	env-0.0	1.5232783	1.248213	12	2	0
T15	C1	cell-0	env-0.0	2.4780012	2.4830988	13	2	1
T15	C1	cell-0	env-0.0	1.2452504	1.2681501	13	2	1
T15	C1	cell-0	env-0.0	-0.2905076	-0.9166355	13	2	1
T15	C1	cell-0	env-0.0	1.4630618	0.9399453	13	2	1
T15	C1	cell-0	env-0.0	1.2564107	1.0294568	13	2	1
T15	C1	cell-0	env-0.0	0.6793128	0.4262682	13	2	1
T15	C1	cell-0	env-0.0	0.1897502	0.3331186	13	2	1
T15	C1	cell-0	env-0.0	0.2198387	0.3981756	13	2	1
T15	C1	cell-0	env-0.0	0.6387876	0.8252556	13	2	1
T15	C1	cell-0	env-0.0	1.5702365	1.7226142	13	2	1
T15	C1	cell-0	env-0.0	1.7126664	1.4033213	13	2	1
T15	C1	cell-0	env-0.0	0.6212125	0.6314987	13	2	1
T15	C1	cell-0	env-0.0	1.6585103	1.5296395	13	2	1
T15	C1	cell-0	env-0.0	-0.8172554	-0.8235434	13	2	1
T15	C1	cell-0	env-0.0	2.2573222	1.919127	13	2	1
T15	C1	cell-0	env-0.0	0.40316	0.1788378	13	2	1
T15	C1	cell-0	env-0.0	0.7063292	0.584217	13	2	1
T15	C1	cell-0	env-0.0	0.5168708	0.3719677	13	2	1
T15	C1	cell-0	env-0.0	0.2958253	0.2903193	13	2	1
T15	C1	cell-0	env-0.0	0.105941	0.1166568	13	2	1
T15	C1	cell-0	env-0.0	-2.1644007	-1.9901738	14	2	2
T15	C1	cell-0	env-0.0	0.9711796	0.6228856	14	2	2
T15	C1	cell-0	env-0.0	1.4712724	1.6509917	14	2	2
T15	C1	cell-0	env-0.0	-0.8485747	-0.66074	14	2	2
T15	C1	cell-0	env-0.0	2.4740057	2.3851934	14	2	2
T15	C1	cell-0	env-0.0	-2.1347039	-2.1346587	14	2	2
T15	C1	cell-0	env-0.0	1.8379236	1.4794719	14	2	2
T15	C1	cell-0	env-0.0	2.2966904	2.2718705	14	2	2
T15	C1	cell-0	env-0.0	-0.3580495	-0.2033086	14	2	2
T15	C1	cell-0	env-0.0	-0.6800019	-0.639227600000001	14	2	2
T15	C1	cell-0	env-0.0	2.047637	1.9277709	14	2	2
T15	C1	cell-0	env-0.0	1.298657	1.5971577	14	2	2
T15	C1	cell-0	env-0.0	0.7742082	0.7884961	14	2	2
T15	C1	cell-0	env-0.0	0.0397875000000002	-0.3087262	14	2	2
T15	C1	cell-0	env-0.0	1.9745594	1.8334801	14	2	2
T15	C1	cell-0	env-0.0	1.000509	1.0219315	14	2	2
T15	C1	cell-0	env-0.0	1.3848102	1.4296332	14	2	2
T15	C1	cell-0	env-0.0	1.9224589	1.7641993	14	2	2
T15	C1	cell-0	env-0.0	0.7415056	0.5790021	14	2	2
T15	C1	cell-0	env-0.0	0.2244606	-0.00228580000000028	14	2	2
T15	C1	cell-0	env-0.0	1.3222298	0.9114133	15	2	3
T15	C1	cell-0	env-0.0	-0.6220853	-0.6148597	15	2	3
T15	C1	cell-0	env-0.0	0.2125308	0.2140829	15	2	3
T15	C1	cell-0	env-0.0	1.2025136	1.5180102	15	2	3
T15	C1	cell-0	env-0.0	1.7859159	1.7916086	15	2	3
T15	C1	cell-0	env-0.0	-0.0238761000000003	0.2910714	15	2	3
T15	C1	cell-0	env-0.0	0.5813383	0.5949323	15	2	3
T15	C1	cell-0	env-0.0	1.5952721	1.317269	15	2	3
T15	C1	cell-0	env-0.0	0.5644276	0.7673459	15	2	3
T15	C1	cell-0	env-0.0	-0.438598199999999	-0.6180343	15	2	3
T15	C1	cell-0	env-0.0	1.1608704	0.802959	15	2	3
T15	C1	cell-0	env-0.0	0.7077553	0.7041692	15	2	3
T15	C1	cell-0	env-0.0	0.6543711	0.4592121	15	2	3
T15	C1	cell-0	env-0.0	0.7069517	1.0972898	15	2	3
T15	C1	cell-0	env-0.0	1.9019553	1.7950755	15	2	3
T15	C1	cell-0	env-0.0	1.5886452	1.4010874	15	2	3
T15	C1	cell-0	env-0.0	-0.113456	-0.2738254	15	2	3
T15	C1	cell-0	env-0.0	-0.7888249	-0.6429161	15	2	3
T15	C1	cell-0	env-0.0	1.4603773	1.7652592	15	2	3
T15	C1	cell-0	env-0.0	-0.0623333999999992	0.2804684	15	2	3
T15	C1	cell-0	env-0.0	1.1164237	1.3612206	16	2	4
T15	C1	cell-0	env-0.0	0.2610311	0.0338820000000001	16	2	4
T15	C1	cell-0	env-0.0	0.0795917000000001	-0.0942262	16	2	4
T15	C1	cell-0	env-0.0	0.0887178000000002	0.0847389000000002	16	2	4
T15	C1	cell-0	env-0.0	2.4572679	2.4669884	16	2	4
T15	C1	cell-0	env-0.0	3.1622439	2.8694308	16	2	4
T15	C1	cell-0	env-0.0	-0.1139067	0.0470445000000004	16	2	4
T15	C1	cell-0	env-0.0	0.1564415	0.0582481	16	2	4
T15	C1	cell-0	env-0.0	-0.9046045	-0.700209	16	2	4
T15	C1	cell-0	env-0.0	0.4703685	0.3413623	16	2	4
T15	C1	cell-0	env-0.0	0.9403815	0.7964055	16	2	4
T15	C1	cell-0	env-0.0	-0.5369481	-0.5210602	16	2	4
T15	C1	cell-0	env-0.0	0.6275075	0.623344	16	2	4
T15	C1	cell-0	env-0.0	0.0419009999999998	0.0500909999999997	16	2	4
T15	C1	cell-0	env-0.0	-0.00676600000000033	-0.1411653	16	2	4
T15	C1	cell-0	env-0.0	1.0555655	1.0627098	16	2	4
T15	C1	cell-0	env-0.0	-0.2279031	-0.231735	16	2	4
T15	C1	cell-0	env-0.0	1.4000076	1.41329	16	2	4
T15	C1	cell-0	env-0.0	-0.1198652	-0.1224877	16	2	4
T15	C1	cell-0	env-0.0	1.8521871	1.6739494	16	2	4
T15	C1	cell-0	env-0.0	0.9044494	0.778716	17	2	5
T15	C1	cell-0	env-0.0	0.5277852	0.3185112	17	2	5
T15	C1	cell-0	env-0.0	1.859967	1.4903126	17	2	5
T15	C1	cell-0	env-0.0	1.6661733	1.7990235	17	2	5
T15	C1	cell-0	env-0.0	1.3189483	1.1471547	17	2	5
T15	C1	cell-0	env-0.0	1.1049432	1.3277246	17	2	5
T15	C1	cell-0	env-0.0	1.9612478	1.8924338	17	2	5
T15	C1	cell-0	env-0.0	1.5853198	1.5007889	17	2	5
T15	C1	cell-0	env-0.0	1.3742263	1.2271949	17	2	5
T15	C1	cell-0	env-0.0	0.0119160999999996	-0.1455204	17	2	5
T15	C1	cell-0	env-0.0	0.2767521	0.461987	17	2	5
T15	C1	cell-0	env-0.0	0.6693834	0.5372155	17	2	5
T15	C1	cell-0	env-0.0	0.9421811	1.1	17	2	5
T15	C1	cell-0	env-0.0	0.2891889	0.1474514	17	2	5
T15	C1	cell-0	env-0.0	1.6692474	1.8206419	17	2	5
T15	C1	cell-0	env-0.0	0.2290665	0.0629513	17	2	5
T15	C1	cell-0	env-0.0	1.7029985	1.4704334	17	2	5
T15	C1	cell-0	env-0.0	0.0370019000000002	0.0431605000000002	17	2	5
T15	C1	cell-0	env-0.0	1.9218453	1.6571453	17	2	5
T15	C1	cell-0	env-0.0	1.1786275	1.3676588	17	2	5
T15	C1	cell-0	env-0.0	0.2225078	0.2167168	18	3	0
T15	C1	cell-0	env-0.0	1.1474189	0.930035	18	3	0
T15	C1	cell-0	env-0.0	1.0052684	0.839371	18	3	0
T15	C1	cell-0	env-0.0	2.1219076	2.1362594	18	3	0
T15	C1	cell-0	env-0.0	0.8064167	0.6859353	18	3	0
T15	C1	cell-0	env-0.0	0.6936169	0.5746611	18	3	0
T15	C1	cell-0	env-0.0	0.3655162	0.3852626	18	3	0
T15	C1	cell-0	env-0.0	0.9884535	1.0107205	18	3	0
T15	C1	cell-0	env-0.0	1.1058171	0.9757067	18	3	0
T15	C1	cell-0	env-0.0	0.3817623	0.173944100000001	18	3	0
T15	C1	cell-0	env-0.0	0.0942251000000003	0.0805614	18	3	0
T15	C1	cell-0	env-0.0	1.4115703	1.273954	18	3	0
T15	C1	cell-0	env-0.0	0.2323139	0.5711418	18	3	0
T15	C1	cell-0	env-0.0	1.6772613	1.4930944	18	3	0
T15	C1	cell-0	env-0.0	1.7771496	1.7922777	18	3	0
T15	C1	cell-0	env-0.0	1.7600294	1.5008783	18	3	0
T15	C1	cell-0	env-0.0	0.972022200000001	1.138414	18	3	0
T15	C1	cell-0	env-0.0	1.417188	1.2528307	18	3	0
T15	C1	cell-0	env-0.0	0.3763752	0.9410756	18	3	0
T15	C1	cell-0	env-0.0	-0.2114461	0.2283029	18	3	0
T15	C1	cell-0	env-0.0	0.3237198	0.3856554	19	3	1
T15	C1	cell-0	env-0.0	1.3071384	1.3175813	19	3	1
T15	C1	cell-0	env-0.0	1.0857466	1.243382	19	3	1
T15	C1	cell-0	env-0.0	0.9120611	0.926441700000001	19	3	1
T15	C1	cell-0	env-0.0	0.758670400000001	0.490066	19	3	1
T15	C1	cell-0	env-0.0	0.7548755	0.7620389	19	3	1
T15	C1	cell-0	env-0.0	0.7877566	0.7813083	19	3	1
T15	C1	cell-0	env-0.0	1.3960624	1.1763139	19	3	1
T15	C1	cell-0	env-0.0	-0.6011053	-0.7334676	19	3	1
T15	C1	cell-0	env-0.0	1.3921707	1.3598202	19	3	1
T15	C1	cell-0	env-0.0	1.93014	1.7586979	19	3	1
T15	C1	cell-0	env-0.0	0.304239	0.3041114	19	3	1
T15	C1	cell-0	env-0.0	-0.343237	-0.5624284	19	3	1
T15	C1	cell-0	env-0.0	-0.4966152	-0.878616600000001	19	3	1
T15	C1	cell-0	env-0.0	1.0653386	0.888188	19	3	1
T15	C1	cell-0	env-0.0	0.3506148	0.1476491	19	3	1
T15	C1	cell-0	env-0.0	-1.2991526	-1.301974	19	3	1
T15	C1	cell-0	env-0.0	1.2764069	1.0766342	19	3	1
T15	C1	cell-0	env-0.0	-0.4721402	-0.6597382	19	3	1
T15	C1	cell-0	env-0.0	1.3668379	1.8300323	19	3	1
T15	C1	cell-0	env-0.0	1.059183	1.6067321	20	3	2
T15	C1	cell-0	env-0.0	2.6665391	2.8274506	20	3	2
T15	C1	cell-0	env-0.0	-0.168209899999999	0.0315987999999997	20	3	2
T15	C1	cell-0	env-0.0	0.7343431	0.3744592	20	3	2
T15	C1	cell-0	env-0.0	-1.4579076	-1.6085407	20	3	2
T15	C1	cell-0	env-0.0	0.6611219	1.0228978	20	3	2
T15	C1	cell-0	env-0.0	-1.2868193	-1.3294504	20	3	2
T15	C1	cell-0	env-0.0	3.4325925	3.6062701	20	3	2
T15	C1	cell-0	env-0.0	-0.144399	-0.2833406	20	3	2
T15	C1	cell-0	env-0.0	0.6783107	0.8500052	20	3	2
T15	C1	cell-0	env-0.0	-0.0698167000000001	-0.0696654000000003	20	3	2
T15	C1	cell-0	env-0.0	3.7212613	3.5848679	20	3	2
T15	C1	cell-0	env-0.0	-1.1764777	-1.0327961	20	3	2
T15	C1	cell-0	env-0.0	1.6674215	1.855617	20	3	2
T15	C1	cell-0	env-0.0	1.7552443	2.3037392	20	3	2
T15	C1	cell-0	env-0.0	0.5622389	0.7694669	20	3	2
T15	C1	cell-0	env-0.0	0.2531223	0.4023289	20	3	2
T15	C1	cell-0	env-0.0	1.1148449	1.1180986	20	3	2
T15	C1	cell-0	env-0.0	0.5665583	0.7234747	20	3	2
T15	C1	cell-0	env-0.0	0.3132116	0.1790261	20	3	2
T15	C1	cell-0	env-0.0	2.4807618	2.4902455	21	3	3
T15	C1	cell-0	env-0.0	0.2803556	0.3380407	21	3	3
T15	C1	cell-0	env-0.0	0.718437700000001	0.6716254	21	3	3
T15	C1	cell-0	env-0.0	1.2456681	1.0813379	21	3	3
T15	C1	cell-0	env-0.0	-1.8725091	-2.2774065	21	3	3
T15	C1	cell-0	env-0.0	1.8430409	1.8514018	21	3	3
T15	C1	cell-0	env-0.0	1.0429661	0.9009134	21	3	3
T15	C1	cell-0	env-0.0	0.820690700000001	0.5265121	21	3	3
T15	C1	cell-0	env-0.0	0.0789132999999999	0.2628298	21	3	3
T15	C1	cell-0	env-0.0	3.1247261	2.9415935	21	3	3
T15	C1	cell-0	env-0.0	-0.3451713	-0.0852949000000002	21	3	3
T15	C1	cell-0	env-0.0	0.521151	0.515526	21	3	3
T15	C1	cell-0	env-0.0	1.028668	1.0887481	21	3	3
T15	C1	cell-0	env-0.0	1.4127357	1.5595908	21	3	3
T15	C1	cell-0	env-0.0	1.767229	1.9647106	21	3	3
T15	C1	cell-0	env-0.0	0.2480366	0.4372253	21	3	3
T15	C1	cell-0	env-0.0	-1.7983574	-1.9438136	21	3	3
T15	C1	cell-0	env-0.0	0.5303653	0.3295224	21	3	3
T15	C1	cell-0	env-0.0	1.040445	1.0453886	21	3	3
T15	C1	cell-0	env-0.0	-0.4373176	-0.7089169	21	3	3
T15	C1	cell-0	env-0.0	1.4230963	1.2437038	22	3	4
T15	C1	cell-0	env-0.0	-1.228962	-1.0551464	22	3	4
T15	C1	cell-0	env-0.0	1.0115633	1.0013673	22	3	4
T15	C1	cell-0	env-0.0	-0.420592299999999	-0.2794692	22	3	4
T15	C1	cell-0	env-0.0	1.4068382	1.4138188	22	3	4
T15	C1	cell-0	env-0.0	1.5959196	1.5918046	22	3	4
T15	C1	cell-0	env-0.0	0.0265148	0.4330123	22	3	4
T15	C1	cell-0	env-0.0	0.6142721	0.4813921	22	3	4
T15	C1	cell-0	env-0.0	3.1788803	3.3564713	22	3	4
T15	C1	cell-0	env-0.0	1.2195073	1.1144635	22	3	4
T15	C1	cell-0	env-0.0	-0.4990266	-0.719613	22	3	4
T15	C1	cell-0	env-0.0	1.4274691	1.198361	22	3	4
T15	C1	cell-0	env-0.0	0.6369228	0.510471	22	3	4
T15	C1	cell-0	env-0.0	2.8402248	3.0580478	22	3	4
T15	C1	cell-0	env-0.0	0.9296788	0.3990801	22	3	4
T15	C1	cell-0	env-0.0	-0.7547343	-1.1261091	22	3	4
T15	C1	cell-0	env-0.0	2.1834721	2.3463547	22	3	4
T15	C1	cell-0	env-0.0	0.3422479	0.2090195	22	3	4
T15	C1	cell-0	env-0.0	0.8857959	0.9084029	22	3	4
T15	C1	cell-0	env-0.0	1.1813642	1.3833207	22	3	4
